Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   531.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 531,00
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|Rp0,2  407.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|407,00
Gövde Kapak Malzemesi Numune 3|ParametersAnaliz Sonuçları|A5  11.00  %  EN ISO 6892-1 Metod B  |A5|11,00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   533.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 533,00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|Rp0,2  386.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|386,00
Gövde Kapak Malzemesi Numune 4|ParametersAnaliz Sonuçları|A5  9.000  %  EN ISO 6892-1 Metod B  |A5|9,000
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   540.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 540,00
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|Rp0,2  400.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|400,00
Gövde Kapak Malzemesi Numune 5|ParametersAnaliz Sonuçları|A5  10.00  %  EN ISO 6892-1 Metod B  |A5|10,00
Kilit Mekanizması Numune 1|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   750.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 750,00
Kilit Mekanizması Numune 1|ParametersAnaliz Sonuçları|Rp0,2  521.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|521,00
Kilit Mekanizması Numune 1|ParametersAnaliz Sonuçları|A5  39.00  %  EN ISO 6892-1 Metod B  |A5|39,00
Kilit Mekanizması Numune 2|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   777.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 777,00
Kilit Mekanizması Numune 2|ParametersAnaliz Sonuçları|Rp0,2  559.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|559,00
Kilit Mekanizması Numune 2|ParametersAnaliz Sonuçları|A5  44.00  %  EN ISO 6892-1 Metod B  |A5|44,00
Kilit Mekanizması Numune 3|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   781.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 781,00
Kilit Mekanizması Numune 3|ParametersAnaliz Sonuçları|Rp0,2  530.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|530,00
Kilit Mekanizması Numune 3|ParametersAnaliz Sonuçları|A5  40.00  %  EN ISO 6892-1 Metod B  |A5|40,00
Kilit Mekanizması Numune 4|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   750.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 750,00
Kilit Mekanizması Numune 4|ParametersAnaliz Sonuçları|Rp0,2  573.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|573,00
Kilit Mekanizması Numune 4|ParametersAnaliz Sonuçları|A5  42.00  %  EN ISO 6892-1 Metod B  |A5|42,00
Kilit Mekanizması Numune 5|ParametersAnaliz Sonuçları|Çekme Gerilmesi (Rm)   763.00  N/mm^2  EN ISO 6892-1 Metod B  |Çekme Gerilmesi (Rm)| 763,00
Kilit Mekanizması Numune 5|ParametersAnaliz Sonuçları|Rp0,2  548.00  N/mm^2  EN ISO 6892-1 Metod B  |Rp0,2|548,00
Kilit Mekanizması Numune 5|ParametersAnaliz Sonuçları|A5  39.00  %  EN ISO 6892-1 Metod B  |A5|39,00
EPDM - Conta Numune 1|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   346.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti| 346,00
EPDM - Conta Numune 1|ParametersAnaliz Sonuçları|*Uzama  11.00  %  TS ISO 37  |Uzama|11,00
EPDM - Conta Numune 2|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   361.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti| 361,00
EPDM - Conta Numune 2|ParametersAnaliz Sonuçları|*Uzama  14.00  %  TS ISO 37  |Uzama|14,00
EPDM - Conta Numune 3|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   351.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti| 351,00
EPDM - Conta Numune 3|ParametersAnaliz Sonuçları|*Uzama  12.00  %  TS ISO 37  |Uzama|12,00
EPDM - Conta Numune 4|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   371.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti| 371,00
EPDM - Conta Numune 4|ParametersAnaliz Sonuçları|*Uzama  14.00  %  TS ISO 37  |Uzama|14,00
EPDM - Conta Numune 5|ParametersAnaliz Sonuçları|*Kopma Mukavemeti   355.00  N/mm^2  TS ISO 37  |Kopma Mukavemeti| 355,00
EPDM - Conta Numune 5|ParametersAnaliz Sonuçları|*Uzama  10.00  %  TS ISO 37  |Uzama|10,00
